UF,cod_ibge,nome_2018,area_km2
MA,2111748,SENADOR ALEXANDRE COSTA,426
MA,2111763,SENADOR LA ROCQUE,739
MA,2111789,SERRANO DO MARANHÃO,1165
MA,2111805,SÍTIO NOVO,3115
MA,2111904,SUCUPIRA DO NORTE,1074
MA,2111953,SUCUPIRA DO RIACHÃO,864
MA,2112001,TASSO FRAGOSO,4383
MA,2112100,TIMBIRAS,1487
MA,2112209,TIMON,1765
MA,2112233,TRIZIDELA DO VALE,292
MA,2112274,TUFILÂNDIA,271
MA,2112308,TUNTUM,3369
MA,2112407,TURIAÇU,2592
MA,2112456,TURILÂNDIA,1512
MA,2112506,TUTÓIA,1566
MA,2112605,URBANO SANTOS,1706
MA,2112704,VARGEM GRANDE,1959
MA,2112803,VIANA,1167
MA,2112852,VILA NOVA DOS MARTÍRIOS,1189
MA,2112902,VITÓRIA DO MEARIM,717
MA,2113009,VITORINO FREIRE,1193
MA,2114007,ZÉ DOCA,2140
PI,2200053,ACAUÃ,1280
PI,2200103,AGRICOLÂNDIA,112
PI,2200202,ÁGUA BRANCA,97
PI,2200251,ALAGOINHA DO PIAUÍ,536
PI,2200277,ALEGRETE DO PIAUÍ,244
PI,2200301,ALTO LONGÁ,1738
PI,2200400,ALTOS,958
PI,2200459,ALVORADA DO GURGUÉIA,2132
PI,2200509,AMARANTE,1155
PI,2200608,ANGICAL DO PIAUÍ,223
PI,2200707,ANÍSIO DE ABREU,338
PI,2200806,ANTÔNIO ALMEIDA,646
PI,2200905,AROAZES,821
PI,2200954,AROEIRAS DO ITAIM,316
PI,2201002,ARRAIAL,683
PI,2201051,ASSUNÇÃO DO PIAUÍ,1691
PI,2201101,AVELINO LOPES,1218
PI,2201150,BAIXA GRANDE DO RIBEIRO,7809
PI,2201176,BARRA D'ALCÂNTARA,263
PI,2201200,BARRAS,1723
PI,2201309,BARREIRAS DO PIAUÍ,2028
PI,2201408,BARRO DURO,159
PI,2201507,BATALHA,1589
PI,2201556,BELA VISTA DO PIAUÍ,499
PI,2201572,BELÉM DO PIAUÍ,244
PI,2201606,BENEDITINOS,935
PI,2201705,BERTOLÍNIA,1225
PI,2201739,BETÂNIA DO PIAUÍ,581
PI,2201770,BOA HORA,337
PI,2201804,BOCAINA,262
PI,2201903,BOM JESUS,5469
PI,2201919,BOM PRINCÍPIO DO PIAUÍ,523
PI,2201929,BONFIM DO PIAUÍ,289
PI,2201945,BOQUEIRÃO DO PIAUÍ,270
PI,2201960,BRASILEIRA,880
PI,2201988,BREJO DO PIAUÍ,2267
PI,2202000,BURITI DOS LOPES,689
PI,2202026,BURITI DOS MONTES,2437
PI,2202059,CABECEIRAS DO PIAUÍ,609
PI,2202075,CAJAZEIRAS DO PIAUÍ,514
PI,2202083,CAJUEIRO DA PRAIA,271
PI,2202091,CALDEIRÃO GRANDE DO PIAUÍ,467
PI,2202109,CAMPINAS DO PIAUÍ,831
PI,2202117,CAMPO ALEGRE DO FIDALGO,658
PI,2202133,CAMPO GRANDE DO PIAUÍ,312
PI,2202174,CAMPO LARGO DO PIAUÍ,478
PI,2202208,CAMPO MAIOR,1681
PI,2202251,CANAVIEIRA,2163
PI,2202307,CANTO DO BURITI,4326
PI,2202406,CAPITÃO DE CAMPOS,570
PI,2202455,CAPITÃO GERVÁSIO OLIVEIRA,1134
PI,2202505,CARACOL,1611
PI,2202539,CARAÚBAS DO PIAUÍ,471
PI,2202554,CARIDADE DO PIAUÍ,499
PI,2202604,CASTELO DO PIAUÍ,2379
PI,2202653,CAXINGÓ,491
PI,2202703,COCAL,1294
PI,2202711,COCAL DE TELHA,310
PI,2202729,COCAL DOS ALVES,325
PI,2202737,COIVARAS,485
PI,2202752,COLÔNIA DO GURGUÉIA,431
PI,2202778,COLÔNIA DO PIAUÍ,948
PI,2202802,CONCEIÇÃO DO CANINDÉ,825
PI,2202851,CORONEL JOSÉ DIAS,1915
PI,2202901,CORRENTE,3048
PI,2203008,CRISTALÂNDIA DO PIAUÍ,1203
PI,2203107,CRISTINO CASTRO,1846
PI,2203206,CURIMATÁ,2345
PI,2203230,CURRAIS,3157
PI,2203255,CURRALINHOS,346
PI,2203271,CURRAL NOVO DO PIAUÍ,755
PI,2203305,DEMERVAL LOBÃO,217
PI,2203354,DIRCEU ARCOVERDE,1017
PI,2203404,DOM EXPEDITO LOPES,219
PI,2203420,DOMINGOS MOURÃO,849
PI,2203453,DOM INOCÊNCIO,3870
PI,2203503,ELESBÃO VELOSO,1384
PI,2203602,ELISEU MARTINS,1090
PI,2203701,ESPERANTINA,909
PI,2203750,FARTURA DO PIAUÍ,713
PI,2203800,FLORES DO PIAUÍ,947
PI,2203859,FLORESTA DO PIAUÍ,195
PI,2203909,FLORIANO,3410
PI,2204006,FRANCINÓPOLIS,269
PI,2204105,FRANCISCO AYRES,656
PI,2204154,FRANCISCO MACEDO,177
PI,2204204,FRANCISCO SANTOS,492
PI,2204303,FRONTEIRAS,778
PI,2204352,GEMINIANO,441
PI,2204402,GILBUÉS,3495
PI,2204501,GUADALUPE,1024
PI,2204550,GUARIBAS,3118
PI,2204600,HUGO NAPOLEÃO,224
PI,2204659,ILHA GRANDE,134
PI,2204709,INHUMA,978
PI,2204808,IPIRANGA DO PIAUÍ,529
PI,2204907,ISAÍAS COELHO,788
PI,2205003,ITAINÓPOLIS,828
PI,2205102,ITAUEIRA,2554
PI,2205151,JACOBINA DO PIAUÍ,1334
PI,2205201,JAICÓS,865
PI,2205250,JARDIM DO MULATO,510
PI,2205276,JATOBÁ DO PIAUÍ,651
PI,2205300,JERUMENHA,1867
PI,2205359,JOÃO COSTA,1800
PI,2205409,JOAQUIM PIRES,740
PI,2205458,JOCA MARQUES,166
PI,2205508,JOSÉ DE FREITAS,1538
PI,2205516,JUAZEIRO DO PIAUÍ,935
PI,2205524,JÚLIO BORGES,1284
PI,2205532,JUREMA,1272
PI,2205540,LAGOINHA DO PIAUÍ,68
PI,2205557,LAGOA ALEGRE,395
PI,2205565,LAGOA DO BARRO DO PIAUÍ,1330
PI,2205573,LAGOA DE SÃO FRANCISCO,156
PI,2205581,LAGOA DO PIAUÍ,427
PI,2205599,LAGOA DO SÍTIO,805
PI,2205607,LANDRI SALES,1089
PI,2205706,LUÍS CORREIA,1075
PI,2205805,LUZILÂNDIA,704
PI,2205854,MADEIRO,177
PI,2205904,MANOEL EMÍDIO,1619
PI,2205953,MARCOLÂNDIA,140
PI,2206001,MARCOS PARENTE,677
PI,2206050,MASSAPÊ DO PIAUÍ,530
PI,2206100,MATIAS OLÍMPIO,226
PI,2206209,MIGUEL ALVES,1394
PI,2206308,MIGUEL LEÃO,93
PI,2206357,MILTON BRANDÃO,1309
PI,2206407,MONSENHOR GIL,568
PI,2206506,MONSENHOR HIPÓLITO,401
PI,2206605,MONTE ALEGRE DO PIAUÍ,2418
PI,2206654,MORRO CABEÇA NO TEMPO,2210
PI,2206670,MORRO DO CHAPÉU DO PIAUÍ,328
PI,2206696,MURICI DOS PORTELAS,481
PI,2206704,NAZARÉ DO PIAUÍ,1316
PI,2206720,NAZÁRIA,365
PI,2206753,NOSSA SENHORA DE NAZARÉ,356
PI,2206803,NOSSA SENHORA DOS REMÉDIOS,358
PI,2206902,NOVO ORIENTE DO PIAUÍ,526
PI,2206951,NOVO SANTO ANTÔNIO,445
PI,2207009,OEIRAS,2702
PI,2207108,OLHO D'ÁGUA DO PIAUÍ,183
PI,2207207,PADRE MARCOS,279
PI,2207306,PAES LANDIM,401
PI,2207355,PAJEÚ DO PIAUÍ,987
PI,2207405,PALMEIRA DO PIAUÍ,2024
PI,2207504,PALMEIRAIS,1499
PI,2207553,PAQUETÁ,433
PI,2207603,PARNAGUÁ,3429
PI,2207702,PARNAÍBA,436
PI,2207751,PASSAGEM FRANCA DO PIAUÍ,643
PI,2207777,PATOS DO PIAUÍ,803
PI,2207793,PAU D'ARCO DO PIAUÍ,431
PI,2207801,PAULISTANA,1941
PI,2207850,PAVUSSU,1091
PI,2207900,PEDRO II,1545
PI,2207934,PEDRO LAURENTINO,870
PI,2207959,NOVA SANTA RITA,910
PI,2208007,PICOS,577
PI,2208106,PIMENTEIRAS,4563
PI,2208205,PIO IX,1947
PI,2208304,PIRACURUCA,2369
PI,2208403,PIRIPIRI,1409
PI,2208502,PORTO,253
PI,2208551,PORTO ALEGRE DO PIAUÍ,1169
PI,2208601,PRATA DO PIAUÍ,199
PI,2208650,QUEIMADA NOVA,1285
PI,2208700,REDENÇÃO DO GURGUÉIA,2468
PI,2208809,REGENERAÇÃO,1251
PI,2208858,RIACHO FRIO,2222
PI,2208874,RIBEIRA DO PIAUÍ,1012
PI,2208908,RIBEIRO GONÇALVES,3979
PI,2209005,RIO GRANDE DO PIAUÍ,636
PI,2209104,SANTA CRUZ DO PIAUÍ,583
PI,2209153,SANTA CRUZ DOS MILAGRES,979
PI,2209203,SANTA FILOMENA,5285
PI,2209302,SANTA LUZ,1187
PI,2209351,SANTANA DO PIAUÍ,111
PI,2209377,SANTA ROSA DO PIAUÍ,340
PI,2209401,SANTO ANTÔNIO DE LISBOA,385
PI,2209450,SANTO ANTÔNIO DOS MILAGRES,34
PI,2209500,SANTO INÁCIO DO PIAUÍ,853
PI,2209559,SÃO BRAZ DO PIAUÍ,656
PI,2209609,SÃO FÉLIX DO PIAUÍ,627
PI,2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,1072
PI,2209708,SÃO FRANCISCO DO PIAUÍ,1341
PI,2209757,SÃO GONÇALO DO GURGUÉIA,1385
PI,2209807,SÃO GONÇALO DO PIAUÍ,150
PI,2209856,SÃO JOÃO DA CANABRAVA,481
PI,2209872,SÃO JOÃO DA FRONTEIRA,817
PI,2209906,SÃO JOÃO DA SERRA,997
PI,2209955,SÃO JOÃO DA VARJOTA,395
PI,2209971,SÃO JOÃO DO ARRAIAL,213
PI,2210003,SÃO JOÃO DO PIAUÍ,1528
PI,2210052,SÃO JOSÉ DO DIVINO,319
PI,2210102,SÃO JOSÉ DO PEIXE,1287
PI,2210201,SÃO JOSÉ DO PIAUÍ,373
PI,2210300,SÃO JULIÃO,291
PI,2210359,SÃO LOURENÇO DO PIAUÍ,673
PI,2210375,SÃO LUIS DO PIAUÍ,218
PI,2210383,SÃO MIGUEL DA BAIXA GRANDE,446
PI,2210391,SÃO MIGUEL DO FIDALGO,813
PI,2210409,SÃO MIGUEL DO TAPUIO,4988
PI,2210508,SÃO PEDRO DO PIAUÍ,518
PI,2210607,SÃO RAIMUNDO NONATO,2416
PI,2210623,SEBASTIÃO BARROS,894
PI,2210631,SEBASTIÃO LEAL,3152
PI,2210656,SIGEFREDO PACHECO,1031
PI,2210706,SIMÕES,1076
PI,2210805,SIMPLÍCIO MENDES,1353
PI,2210904,SOCORRO DO PIAUÍ,762
PI,2210938,SUSSUAPARA,206
PI,2210953,TAMBORIL DO PIAUÍ,1587
PI,2210979,TANQUE DO PIAUÍ,399
PI,2211001,TERESINA,1391
PI,2211100,UNIÃO,1173
PI,2211209,URUÇUÍ,8412
PI,2211308,VALENÇA DO PIAUÍ,1334
PI,2211357,VÁRZEA BRANCA,451
PI,2211407,VÁRZEA GRANDE,237
PI,2211506,VERA MENDES,342
PI,2211605,VILA NOVA DO PIAUÍ,222
PI,2211704,WALL FERRAZ,270
CE,2300101,ABAIARA,180
CE,2300150,ACARAPE,155
CE,2300200,ACARAÚ,845
CE,2300309,ACOPIARA,2265
CE,2300408,AIUABA,2434
CE,2300507,ALCÂNTARAS,139
CE,2300606,ALTANEIRA,73
CE,2300705,ALTO SANTO,1338
CE,2300754,AMONTADA,1178
CE,2300804,ANTONINA DO NORTE,260
CE,2300903,APUIARÉS,545
CE,2301000,AQUIRAZ,481
CE,2301109,ARACATI,1231
CE,2301208,ARACOIABA,657
CE,2301257,ARARENDÁ,344
CE,2301307,ARARIPE,1100
CE,2301406,ARATUBA,115
CE,2301505,ARNEIROZ,1066
CE,2301604,ASSARÉ,1116
CE,2301703,AURORA,886
CE,2301802,BAIXIO,146
CE,2301851,BANABUIÚ,1080
CE,2301901,BARBALHA,570
CE,2301950,BARREIRA,246
CE,2302008,BARRO,712
CE,2302057,BARROQUINHA,385
CE,2302107,BATURITÉ,309
CE,2302206,BEBERIBE,1620
CE,2302305,BELA CRUZ,843
CE,2302404,BOA VIAGEM,2837
CE,2302503,BREJO SANTO,663
CE,2302602,CAMOCIM,1129
CE,2302701,CAMPOS SALES,1083
CE,2302800,CANINDÉ,3218
CE,2302909,CAPISTRANO,223
CE,2303006,CARIDADE,847
CE,2303105,CARIRÉ,757
CE,2303204,CARIRIAÇU,624
CE,2303303,CARIÚS,1062
CE,2303402,CARNAUBAL,365
CE,2303501,CASCAVEL,835
CE,2303600,CATARINA,487
CE,2303659,CATUNDA,791
CE,2303709,CAUCAIA,1228
CE,2303808,CEDRO,726
CE,2303907,CHAVAL,237
CE,2303931,CHORÓ,816
CE,2303956,CHOROZINHO,278
CE,2304004,COREAÚ,776
CE,2304103,CRATEÚS,2985
CE,2304202,CRATO,1176
CE,2304236,CROATÁ,697
CE,2304251,CRUZ,330
CE,2304269,DEPUTADO IRAPUAN PINHEIRO,470
CE,2304277,ERERÊ,383
CE,2304285,EUSÉBIO,79
CE,2304301,FARIAS BRITO,504
CE,2304350,FORQUILHA,517
CE,2304400,FORTALEZA,312
CE,2304459,FORTIM,278
CE,2304509,FRECHEIRINHA,181
CE,2304608,GENERAL SAMPAIO,206
CE,2304657,GRAÇA,282
CE,2304707,GRANJA,2663
CE,2304806,GRANJEIRO,100
CE,2304905,GROAÍRAS,156
CE,2304954,GUAIÚBA,267
CE,2305001,GUARACIABA DO NORTE,611
CE,2305100,GUARAMIRANGA,59
CE,2305209,HIDROLÂNDIA,967
CE,2305233,HORIZONTE,161
CE,2305266,IBARETAMA,877
CE,2305308,IBIAPINA,415
CE,2305332,IBICUITINGA,425
CE,2305357,ICAPUÍ,424
CE,2305407,ICÓ,1872
CE,2305506,IGUATU,1029
CE,2305605,INDEPENDÊNCIA,3219
CE,2305654,IPAPORANGA,702
CE,2305704,IPAUMIRIM,275
CE,2305803,IPU,629
CE,2305902,IPUEIRAS,1477
CE,2306009,IRACEMA,821
CE,2306108,IRAUÇUBA,1461
CE,2306207,ITAIÇABA,212
CE,2306256,ITAITINGA,152
CE,2306306,ITAPAJÉ,431
CE,2306405,ITAPIPOCA,1614
CE,2306504,ITAPIÚNA,589
CE,2306553,ITAREMA,718
CE,2306603,ITATIRA,783
CE,2306702,JAGUARETAMA,1759
CE,2306801,JAGUARIBARA,669
CE,2306900,JAGUARIBE,1877
CE,2307007,JAGUARUANA,868
CE,2307106,JARDIM,552
CE,2307205,JATI,353
CE,2307254,JIJOCA DE JERICOACOARA,208
CE,2307304,JUAZEIRO DO NORTE,249
CE,2307403,JUCÁS,937
CE,2307502,LAVRAS DA MANGABEIRA,948
CE,2307601,LIMOEIRO DO NORTE,750
CE,2307635,MADALENA,1035
CE,2307650,MARACANAÚ,107
CE,2307700,MARANGUAPE,591
CE,2307809,MARCO,574
CE,2307908,MARTINÓPOLE,299
CE,2308005,MASSAPÊ,567
CE,2308104,MAURITI,1049
CE,2308203,MERUOCA,150
CE,2308302,MILAGRES,605
CE,2308351,MILHÃ,502
CE,2308377,MIRAÍMA,700
CE,2308401,MISSÃO VELHA,646
CE,2308500,MOMBAÇA,2119
CE,2308609,MONSENHOR TABOSA,886
CE,2308708,MORADA NOVA,2779
CE,2308807,MORAÚJO,416
CE,2308906,MORRINHOS,416
CE,2309003,MUCAMBO,191
CE,2309102,MULUNGU,135
CE,2309201,NOVA OLINDA,284
CE,2309300,NOVA RUSSAS,743
CE,2309409,NOVO ORIENTE,949
CE,2309458,OCARA,765
CE,2309508,ORÓS,576
CE,2309607,PACAJUS,255
CE,2309706,PACATUBA,132
CE,2309805,PACOTI,112
CE,2309904,PACUJÁ,76
CE,2310001,PALHANO,440
CE,2310100,PALMÁCIA,118
CE,2310209,PARACURU,302
CE,2310258,PARAIPABA,301
CE,2310308,PARAMBU,2304
CE,2310407,PARAMOTI,483
CE,2310506,PEDRA BRANCA,1303
CE,2310605,PENAFORTE,150
CE,2310704,PENTECOSTE,1378
CE,2310803,PEREIRO,434
CE,2310852,PINDORETAMA,75
CE,2310902,PIQUET CARNEIRO,588
CE,2310951,PIRES FERREIRA,243
CE,2311009,PORANGA,1309
CE,2311108,PORTEIRAS,218
CE,2311207,POTENGI,339
CE,2311231,POTIRETAMA,410
CE,2311264,QUITERIANÓPOLIS,1041
CE,2311306,QUIXADÁ,2020
CE,2311355,QUIXELÔ,560
CE,2311405,QUIXERAMOBIM,3276
CE,2311504,QUIXERÉ,614
CE,2311603,REDENÇÃO,226
CE,2311702,RERIUTABA,383
CE,2311801,RUSSAS,1590
CE,2311900,SABOEIRO,1383
CE,2311959,SALITRE,804
CE,2312007,SANTANA DO ACARAÚ,969
CE,2312106,SANTANA DO CARIRI,856
CE,2312205,SANTA QUITÉRIA,4260
CE,2312304,SÃO BENEDITO,338
CE,2312403,SÃO GONÇALO DO AMARANTE,834
CE,2312502,SÃO JOÃO DO JAGUARIBE,280
CE,2312601,SÃO LUÍS DO CURU,122
CE,2312700,SENADOR POMPEU,1002
CE,2312809,SENADOR SÁ,424
CE,2312908,SOBRAL,2123
CE,2313005,SOLONÓPOLE,1536
CE,2313104,TABULEIRO DO NORTE,862
CE,2313203,TAMBORIL,1961
CE,2313252,TARRAFAS,454
CE,2313302,TAUÁ,4018
CE,2313351,TEJUÇUOCA,760
CE,2313401,TIANGUÁ,909
CE,2313500,TRAIRI,929
CE,2313559,TURURU,202
CE,2313609,UBAJARA,421
CE,2313708,UMARI,264
CE,2313757,UMIRIM,317
CE,2313807,URUBURETAMA,97
CE,2313906,URUOCA,697
CE,2313955,VARJOTA,179
CE,2314003,VÁRZEA ALEGRE,836
CE,2314102,VIÇOSA DO CEARÁ,1312
RN,2400109,ACARI,608
RN,2400208,AÇU,1303
RN,2400307,AFONSO BEZERRA,576
RN,2400406,ÁGUA NOVA,51
RN,2400505,ALEXANDRIA,381
RN,2400604,ALMINO AFONSO,128
RN,2400703,ALTO DO RODRIGUES,191
RN,2400802,ANGICOS,742
RN,2400901,ANTÔNIO MARTINS,245
RN,2401008,APODI,1602
RN,2401107,AREIA BRANCA,335
RN,2401206,ARÊS,116
RN,2401305,AUGUSTO SEVERO,897
RN,2401404,BAÍA FORMOSA,247
RN,2401453,BARAÚNA,826
RN,2401503,BARCELONA,153
RN,2401602,BENTO FERNANDES,301
RN,2401651,BODÓ,254
RN,2401701,BOM JESUS,122
RN,2401800,BREJINHO,62
RN,2401859,CAIÇARA DO NORTE,226
RN,2401909,CAIÇARA DO RIO DO VENTO,261
RN,2402006,CAICÓ,1229
RN,2402105,CAMPO REDONDO,214
RN,2402204,CANGUARETAMA,245
RN,2402303,CARAÚBAS,1096
RN,2402402,CARNAÚBA DOS DANTAS,246
RN,2402501,CARNAUBAIS,518
RN,2402600,CEARÁ-MIRIM,725
RN,2402709,CERRO CORÁ,394
RN,2402808,CORONEL EZEQUIEL,186
RN,2402907,CORONEL JOÃO PESSOA,117
RN,2403004,CRUZETA,296
RN,2403103,CURRAIS NOVOS,864
RN,2403202,DOUTOR SEVERIANO,114
RN,2403251,PARNAMIRIM,124
RN,2403301,ENCANTO,126
RN,2403400,EQUADOR,265
RN,2403509,ESPÍRITO SANTO,136
RN,2403608,EXTREMOZ,141
RN,2403707,FELIPE GUERRA,269
RN,2403756,FERNANDO PEDROZA,323
RN,2403806,FLORÂNIA,505
RN,2403905,FRANCISCO DANTAS,182
RN,2404002,FRUTUOSO GOMES,63
RN,2404101,GALINHOS,341
RN,2404200,GOIANINHA,192
RN,2404309,GOVERNADOR DIX-SEPT ROSADO,1130
RN,2404408,GROSSOS,125
RN,2404507,GUAMARÉ,258
RN,2404606,IELMO MARINHO,312
RN,2404705,IPANGUAÇU,374
RN,2404804,IPUEIRA,127
RN,2404853,ITAJÁ,204
RN,2404903,ITAÚ,133
RN,2405009,JAÇANÃ,55
RN,2405108,JANDAÍRA,443
RN,2405207,JANDUÍS,305
RN,2405306,JANUÁRIO CICCO,171
RN,2405405,JAPI,189
RN,2405504,JARDIM DE ANGICOS,254
RN,2405603,JARDIM DE PIRANHAS,331
RN,2405702,JARDIM DO SERIDÓ,368
RN,2405801,JOÃO CÂMARA,715
RN,2405900,JOÃO DIAS,88
RN,2406007,JOSÉ DA PENHA,118
RN,2406106,JUCURUTU,934
RN,2406155,JUNDIÁ,45
RN,2406205,LAGOA D'ANTA,106
RN,2406304,LAGOA DE PEDRAS,118
RN,2406403,LAGOA DE VELHOS,112
RN,2406502,LAGOA NOVA,176
RN,2406601,LAGOA SALGADA,79
RN,2406700,LAJES,677
RN,2406809,LAJES PINTADAS,130
RN,2406908,LUCRÉCIA,31
RN,2407005,LUÍS GOMES,167
RN,2407104,MACAÍBA,510
RN,2407203,MACAU,775
RN,2407252,MAJOR SALES,32
RN,2407302,MARCELINO VIEIRA,346
RN,2407401,MARTINS,169
RN,2407500,MAXARANGUAPE,132
RN,2407609,MESSIAS TARGINO,135
RN,2407708,MONTANHAS,82
RN,2407807,MONTE ALEGRE,211
RN,2407906,MONTE DAS GAMELEIRAS,72
RN,2408003,MOSSORÓ,2099
RN,2408102,NATAL,167
RN,2408201,NÍSIA FLORESTA,308
RN,2408300,NOVA CRUZ,278
RN,2408409,OLHO D'ÁGUA DO BORGES,141
RN,2408508,OURO BRANCO,253
RN,2408607,PARANÁ,81
RN,2408706,PARAÚ,383
RN,2408805,PARAZINHO,231
RN,2408904,PARELHAS,514
RN,2408953,RIO DO FOGO,151
RN,2409100,PASSA E FICA,42
RN,2409209,PASSAGEM,41
RN,2409308,PATU,319
RN,2409332,SANTA MARIA,220
RN,2409407,PAU DOS FERROS,260
RN,2409506,PEDRA GRANDE,221
RN,2409605,PEDRA PRETA,295
RN,2409704,PEDRO AVELINO,953
RN,2409803,PEDRO VELHO,193
RN,2409902,PENDÊNCIAS,419
RN,2410009,PILÕES,83
RN,2410108,POÇO BRANCO,230
RN,2410207,PORTALEGRE,110
RN,2410256,PORTO DO MANGUE,369
RN,2410306,SERRA CAIADA,218
RN,2410405,PUREZA,504
RN,2410504,RAFAEL FERNANDES,78
RN,2410603,RAFAEL GODEIRO,100
RN,2410702,RIACHO DA CRUZ,127
RN,2410801,RIACHO DE SANTANA,128
RN,2410900,RIACHUELO,263
RN,2411007,RODOLFO FERNANDES,155
RN,2411056,TIBAU,169
RN,2411106,RUY BARBOSA,126
RN,2411205,SANTA CRUZ,624
RN,2411403,SANTANA DO MATOS,1425
RN,2411429,SANTANA DO SERIDÓ,188
RN,2411502,SANTO ANTÔNIO,301
RN,2411601,SÃO BENTO DO NORTE,289
RN,2411700,SÃO BENTO DO TRAIRÍ,191
RN,2411809,SÃO FERNANDO,404
RN,2411908,SÃO FRANCISCO DO OESTE,76
RN,2412005,SÃO GONÇALO DO AMARANTE,250
RN,2412104,SÃO JOÃO DO SABUGI,277
RN,2412203,SÃO JOSÉ DE MIPIBU,290
RN,2412302,SÃO JOSÉ DO CAMPESTRE,341
RN,2412401,SÃO JOSÉ DO SERIDÓ,175
RN,2412500,SÃO MIGUEL,166
RN,2412559,SÃO MIGUEL DO GOSTOSO,344
RN,2412609,SÃO PAULO DO POTENGI,240
RN,2412708,SÃO PEDRO,195
RN,2412807,SÃO RAFAEL,469
RN,2412906,SÃO TOMÉ,863
RN,2413003,SÃO VICENTE,198
RN,2413102,SENADOR ELÓI DE SOUZA,152
RN,2413201,SENADOR GEORGINO AVELINO,26
RN,2413300,SERRA DE SÃO BENTO,97
RN,2413359,SERRA DO MEL,620
RN,2413409,SERRA NEGRA DO NORTE,562
RN,2413508,SERRINHA,193
RN,2413557,SERRINHA DOS PINTOS,122
RN,2413607,SEVERIANO MELO,158
RN,2413706,SÍTIO NOVO,213
RN,2413805,TABOLEIRO GRANDE,124
RN,2413904,TAIPU,353
RN,2414001,TANGARÁ,339
RN,2414100,TENENTE ANANIAS,224
RN,2414159,TENENTE LAURENTINO CRUZ,69
RN,2414209,TIBAU DO SUL,103
RN,2414308,TIMBAÚBA DOS BATISTAS,135
RN,2414407,TOUROS,841
RN,2414456,TRIUNFO POTIGUAR,269
RN,2414506,UMARIZAL,214
RN,2414605,UPANEMA,873
RN,2414704,VÁRZEA,73
RN,2414753,VENHA-VER,72
RN,2414803,VERA CRUZ,84
RN,2414902,VIÇOSA,38
RN,2415008,VILA FLOR,48
PB,2500106,ÁGUA BRANCA,237
PB,2500205,AGUIAR,345
PB,2500304,ALAGOA GRANDE,321
PB,2500403,ALAGOA NOVA,124
PB,2500502,ALAGOINHA,97
PB,2500536,ALCANTIL,306
PB,2500577,ALGODÃO DE JANDAÍRA,220
PB,2500601,ALHANDRA,183
PB,2500700,SÃO JOÃO DO RIO DO PEIXE,474
PB,2500734,AMPARO,122
PB,2500775,APARECIDA,296
PB,2500809,ARAÇAGI,231
PB,2500908,ARARA,99
PB,2501005,ARARUNA,241
PB,2501104,AREIA,267
PB,2501153,AREIA DE BARAÚNAS,112
PB,2501203,AREIAL,36
PB,2501302,AROEIRAS,375
PB,2501351,ASSUNÇÃO,126
PB,2501401,BAÍA DA TRAIÇÃO,103
PB,2501500,BANANEIRAS,258
PB,2501534,BARAÚNA,51
PB,2501575,BARRA DE SANTANA,374
PB,2501609,BARRA DE SANTA ROSA,776
PB,2501708,BARRA DE SÃO MIGUEL,595
PB,2501807,BAYEUX,28
PB,2501906,BELÉM,100
PB,2502003,BELÉM DO BREJO DO CRUZ,601
PB,2502052,BERNARDINO BATISTA,51
PB,2502102,BOA VENTURA,171
PB,2502151,BOA VISTA,477
PB,2502201,BOM JESUS,46
PB,2502300,BOM SUCESSO,184
PB,2502409,BONITO DE SANTA FÉ,228
PB,2502508,BOQUEIRÃO,375
PB,2502607,IGARACY,192
PB,2502706,BORBOREMA,26
PB,2502805,BREJO DO CRUZ,399
PB,2502904,BREJO DOS SANTOS,94
PB,2503001,CAAPORÃ,150
PB,2503100,CABACEIRAS,453
PB,2503209,CABEDELO,30
PB,2503308,CACHOEIRA DOS ÍNDIOS,193
PB,2503407,CACIMBA DE AREIA,220
PB,2503506,CACIMBA DE DENTRO,168
PB,2503555,CACIMBAS,127
PB,2503605,CAIÇARA,128
PB,2503704,CAJAZEIRAS,566
PB,2503753,CAJAZEIRINHAS,288
PB,2503803,CALDAS BRANDÃO,56
PB,2503902,CAMALAÚ,544
PB,2504009,CAMPINA GRANDE,593
PB,2504033,CAPIM,79
PB,2504074,CARAÚBAS,497
PB,2504108,CARRAPATEIRA,55
PB,2504157,CASSERENGUE,201
PB,2504207,CATINGUEIRA,529
PB,2504306,CATOLÉ DO ROCHA,552
PB,2504355,CATURITÉ,118
PB,2504405,CONCEIÇÃO,579
PB,2504504,CONDADO,262
PB,2504603,CONDE,173
PB,2504702,CONGO,333
PB,2504801,COREMAS,379
PB,2504850,COXIXOLA,170
PB,2504900,CRUZ DO ESPÍRITO SANTO,191
PB,2505006,CUBATI,163
PB,2505105,CUITÉ,742
PB,2505204,CUITEGI,39
PB,2505238,CUITÉ DE MAMANGUAPE,108
PB,2505279,CURRAL DE CIMA,85
PB,2505303,CURRAL VELHO,223
PB,2505352,DAMIÃO,186
PB,2505402,DESTERRO,179
PB,2505501,VISTA SERRANA,61
PB,2505600,DIAMANTE,269
PB,2505709,DONA INÊS,166
PB,2505808,DUAS ESTRADAS,26
PB,2505907,EMAS,241
PB,2506004,ESPERANÇA,160
PB,2506103,FAGUNDES,189
PB,2506202,FREI MARTINHO,244
PB,2506251,GADO BRAVO,192
PB,2506301,GUARABIRA,166
PB,2506400,GURINHÉM,346
PB,2506509,GURJÃO,341
